file_url,platform_link,Handelsadato,ISIN,Verdipapirnavn,Antall,Kurs,Handelsbeløp,Kilder
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-163.jpeg?expires=1696629224&or=0&s=139220068e8396316c589b7c786c7198,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6646-6469-11ee-82b3-129b4cad2a96,21.02.2018,NO0010794852,BEAR NAS X3 NORDNET,−500,"21,10",−10550,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-175.jpeg?expires=1696629224&or=0&s=7ee045488f155526309b31a7edc11373,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b668b-6469-11ee-82bf-129b4cad2a96,21.02.2018,NO0010796683,BEAR OBX X10 ND,−1100,"22,41",−24651,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-143.jpeg?expires=1696629224&or=0&s=af97c9db57a9c99b97b2aa5f322161b7,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b65dc-6469-11ee-829f-129b4cad2a96,21.02.2018,NO0010777279,BEAR PGS X2 ND,2700,"9,00",24300,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-143.jpeg?expires=1696629224&or=0&s=af97c9db57a9c99b97b2aa5f322161b7,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b65dc-6469-11ee-829f-129b4cad2a96,21.02.2018,NO0010777279,BEAR PGS X2 ND,1150,"8,84",10166,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-143.jpeg?expires=1696629224&or=0&s=af97c9db57a9c99b97b2aa5f322161b7,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b65dc-6469-11ee-829f-129b4cad2a96,27.02.2018,NO0010777279,BEAR PGS X2 ND,1700,"8,77",14909,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-143.jpeg?expires=1696629224&or=0&s=af97c9db57a9c99b97b2aa5f322161b7,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b65dc-6469-11ee-829f-129b4cad2a96,27.02.2018,NO0010777279,BEAR PGS X2 ND,−1550,"9,18",−14229,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,27.02.2018,NO0010794878,BULL NHY X3 NORDNET,230,"62,85",14456,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,27.02.2018,NO0010794878,BULL NHY X3 NORDNET,−230,"64,20",−14766,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-54.jpeg?expires=1696629224&or=0&s=0ad341172459195f4e4c110a8878153e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61c4-6469-11ee-8246-129b4cad2a96,27.02.2018,NO0005052605,NORSK HYDRO,1 100,"54,32",59752,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-54.jpeg?expires=1696629224&or=0&s=0ad341172459195f4e4c110a8878153e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61c4-6469-11ee-8246-129b4cad2a96,27.02.2018,NO0005052605,NORSK HYDRO,1 100,"54,78",60258,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-54.jpeg?expires=1696629224&or=0&s=0ad341172459195f4e4c110a8878153e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61c4-6469-11ee-8246-129b4cad2a96,27.02.2018,NO0005052605,NORSK HYDRO,345,"54,34",18747,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-54.jpeg?expires=1696629224&or=0&s=0ad341172459195f4e4c110a8878153e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61c4-6469-11ee-8246-129b4cad2a96,27.02.2018,NO0005052605,NORSK HYDRO,−345,"54,64",−18851,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-54.jpeg?expires=1696629224&or=0&s=0ad341172459195f4e4c110a8878153e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61c4-6469-11ee-8246-129b4cad2a96,27.02.2018,NO0005052605,NORSK HYDRO,−2 200,"54,66",−120252,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-89.jpeg?expires=1696629224&or=0&s=10b6040329a1f6b9762bef55df58992d,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6305-6469-11ee-8269-129b4cad2a96,27.02.2018,NO0010571680,WALLENIUS WILHELMS,−1000,"60,30",−60300,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-89.jpeg?expires=1696629224&or=0&s=10b6040329a1f6b9762bef55df58992d,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6305-6469-11ee-8269-129b4cad2a96,27.02.2018,NO0010571680,WALLENIUS WILHELMS,−1000,"60,30",−60300,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-96.jpeg?expires=1696629224&or=0&s=b0426a9fe0b658b421d5377239b81b95,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6329-6469-11ee-8270-129b4cad2a96,27.02.2018,NO0010576010,WILH . WILHELMSEN B,−75,"240,00",−18000,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-54.jpeg?expires=1696629224&or=0&s=0ad341172459195f4e4c110a8878153e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61c4-6469-11ee-8246-129b4cad2a96,28.02.2018,NO0005052605,NORSK HYDRO,2 200,"53,92",118624,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-54.jpeg?expires=1696629224&or=0&s=0ad341172459195f4e4c110a8878153e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61c4-6469-11ee-8246-129b4cad2a96,28.02.2018,NO0005052605,NORSK HYDRO,350,"53,78",18823,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-163.jpeg?expires=1696629224&or=0&s=139220068e8396316c589b7c786c7198,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6646-6469-11ee-82b3-129b4cad2a96,01.03.2018,NO0010794852,BEAR NAS X3 NORDNET,−750,"18,07",−13553,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,01.03.2018,N00010794878,BULL NHY X3 NORDNET,230,"56,45",12984,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-163.jpeg?expires=1696629224&or=0&s=139220068e8396316c589b7c786c7198,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6646-6469-11ee-82b3-129b4cad2a96,02.03.2018,NO0010794852,BEAR NAS X3 NORDNET,−750,"19,60",−14700,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-143.jpeg?expires=1696629224&or=0&s=af97c9db57a9c99b97b2aa5f322161b7,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b65dc-6469-11ee-829f-129b4cad2a96,02.03.2018,NO0010777279,BEAR PGS X2 ND,−1700,"9,13",−15521,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,02.03.2018,NO0010794878,BULL NHY X3 NORDNET,290,"53,80",15602,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-150.jpeg?expires=1696629224&or=0&s=5a23372a023839817b5d55e1e293595e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6609-6469-11ee-82a6-129b4cad2a96,02.03.2018,N00010792229,BULL OBX X10 NORDNET,75,"201,25",15094,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-143.jpeg?expires=1696629224&or=0&s=af97c9db57a9c99b97b2aa5f322161b7,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b65dc-6469-11ee-829f-129b4cad2a96,05.03.2018,NO0010777279,BEAR PGS X2 ND,1900,"8,19",15561,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-150.jpeg?expires=1696629224&or=0&s=5a23372a023839817b5d55e1e293595e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6609-6469-11ee-82a6-129b4cad2a96,05.03.2018,NO0010792229,BULL OBX X10 NORDNET,−75,"210,20",−15765,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-89.jpeg?expires=1696629224&or=0&s=10b6040329a1f6b9762bef55df58992d,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6305-6469-11ee-8269-129b4cad2a96,05.03.2018,NO0010571680,WALLENIUS WILHELMS,275,"56,50",15538,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-89.jpeg?expires=1696629224&or=0&s=10b6040329a1f6b9762bef55df58992d,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6305-6469-11ee-8269-129b4cad2a96,05.03.2018,NO0010571680,WALLENIUS WILHELMS,−275,"56,80",−15620,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-143.jpeg?expires=1696629224&or=0&s=af97c9db57a9c99b97b2aa5f322161b7,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b65dc-6469-11ee-829f-129b4cad2a96,16.03.2018,NO0010777279,BEAR PGS X2 ND,−900,"9,00",−8100,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-143.jpeg?expires=1696629224&or=0&s=af97c9db57a9c99b97b2aa5f322161b7,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b65dc-6469-11ee-829f-129b4cad2a96,16.03.2018,NO0010777279,BEAR PGS X2 ND,−1000,"9,16",−9160,Nordnet .
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,16.03.2018,NO0010794878,BULL NHY X3 NORDNET,200,"44,22",8844,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,16.03.2018,NO0010794878,BULL NHY X3 NORDNET,180,"44,33",7979,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-143.jpeg?expires=1696629224&or=0&s=af97c9db57a9c99b97b2aa5f322161b7,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b65dc-6469-11ee-829f-129b4cad2a96,19.03.2018,NO0010777279,BEAR PGS X2 ND,−1000,"10,05",−10050,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,19.03.2018,NO0010794878,BULL NHY X3 NORDNET,250,"41,96",10490,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-143.jpeg?expires=1696629224&or=0&s=af97c9db57a9c99b97b2aa5f322161b7,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b65dc-6469-11ee-829f-129b4cad2a96,21.03.2018,NO0010777279,BEAR PGS X2 ND,−1000,"9,03",−9030,Nordnet .
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,21.03.2018,NO0010794878,BULL NHY X3 NORDNET,240,"37,39",8974,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-54.jpeg?expires=1696629224&or=0&s=0ad341172459195f4e4c110a8878153e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61c4-6469-11ee-8246-129b4cad2a96,21.03.2018,NO0005052605,NORSK HYDRO,100,"45,65",4565,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,05.04.2018,NO0010794878,BULL NHY X3 NORDNET,−190,"40,52",−7699,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-89.jpeg?expires=1696629224&or=0&s=10b6040329a1f6b9762bef55df58992d,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6305-6469-11ee-8269-129b4cad2a96,05.04.2018,NO0010571680,WALLENIUS WILHELMS,145,"53,00",7685,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,09.04.2018,NO0010794878,BULL NHY X3 NORDNET,210,"39,22",8236,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,09.04.2018,NO0010794878,BULL NHY X3 NORDNET,−200,"40,63",−8126,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-143.jpeg?expires=1696629224&or=0&s=af97c9db57a9c99b97b2aa5f322161b7,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b65dc-6469-11ee-829f-129b4cad2a96,10.04.2018,NO0010777279,BEAR PGS X2 ND,1250,"7,20",9000,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,10.04.2018,NO0010794878,BULL NHY X3 NORDNET,−200,"45,27",−9054,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-143.jpeg?expires=1696629224&or=0&s=af97c9db57a9c99b97b2aa5f322161b7,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b65dc-6469-11ee-829f-129b4cad2a96,12.04.2018,NO0010777279,BEAR PGS X2 ND,1600,"6,26",10016,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,12.04.2018,NO0010794878,BULL NHY X3 NORDNET,−210,"48,26",−10135,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-143.jpeg?expires=1696629224&or=0&s=af97c9db57a9c99b97b2aa5f322161b7,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b65dc-6469-11ee-829f-129b4cad2a96,13.04.2018,NO0010777279,BEAR PGS X2 ND,1850,"5,61",10379,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,13.04.2018,NO0010794878,BULL NHY X3 NORDNET,−200,"51,25",−10250,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-143.jpeg?expires=1696629224&or=0&s=af97c9db57a9c99b97b2aa5f322161b7,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b65dc-6469-11ee-829f-129b4cad2a96,16.04.2018,NO0010777279,BEAR PGS X2 ND,2000,"5,20",10400,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,16.04.2018,NO0010794878,BULL NHY X3 NORDNET,−200,"53,50",−10700,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,18.04.2018,NO0010794878,BULL NHY X3 NORDNET,−200,"57,50",−11500,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-27.jpeg?expires=1696629224&or=0&s=9215e3ee54534e6eea507b65d6bb3216,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60e5-6469-11ee-822b-129b4cad2a96,18.04.2018,NO0003067902,HEXAGON COMPOSITES,550,"21,25",11688,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,23.04.2018,NO0010794878,BULL NHY X3 NORDNET,230,"46,99",10808,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-165.jpeg?expires=1696629224&or=0&s=1ab465f06c2937767bfb1c5172ccc318,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6650-6469-11ee-82b5-129b4cad2a96,23.04.2018,NO0010794878,BULL NHY X3 NORDNET,170,"47,63",8097,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-27.jpeg?expires=1696629224&or=0&s=9215e3ee54534e6eea507b65d6bb3216,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60e5-6469-11ee-822b-129b4cad2a96,23.04.2018,NO0003067902,HEXAGON COMPOSITES,−550,"21,15",−11633,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-89.jpeg?expires=1696629224&or=0&s=10b6040329a1f6b9762bef55df58992d,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6305-6469-11ee-8269-129b4cad2a96,23.04.2018,NO0010571680,WALLENIUS WILHELMS,−145,"55,50",−8048,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-143.jpeg?expires=1696629224&or=0&s=af97c9db57a9c99b97b2aa5f322161b7,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b65dc-6469-11ee-829f-129b4cad2a96,03.05.2018,NO0010777279,BEAR PGS X2 ND,250,"3,20",800,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-54.jpeg?expires=1696629224&or=0&s=0ad341172459195f4e4c110a8878153e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61c4-6469-11ee-8246-129b4cad2a96,24.05.2018,NO0005052605,NORSK HYDRO,−350,"50,42",−17647,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-96.jpeg?expires=1696629224&or=0&s=b0426a9fe0b658b421d5377239b81b95,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6329-6469-11ee-8270-129b4cad2a96,24.05.2018,NO0010576010,WILH . WILHELMSEN B,85,"211,00",17935,Nordnet
